item_id,tipo,Substitute_Product_ID,Substitute_Supplier_ID,score,precio,disponibilidad,lead_time,prioridad,lead_time_bucket
4202,externo,4177.0,,0.8000295597098698,,,,,
4220,externo,4146.0,,0.8550490762623854,,,,,
4220,externo,4157.0,,0.824541264726025,,,,,
4220,externo,4153.0,,0.8147345513313641,,,,,
4222,externo,4157.0,,0.908277393328734,,,,,
4222,externo,4177.0,,0.8841169824260995,,,,,
4222,externo,4201.0,,0.85917417954089,,,,,
4223,externo,4157.0,,0.7879751672272991,,,,,
4223,externo,4177.0,,0.7670148262993891,,,,,
4223,externo,4222.0,,0.766761612696652,,,,,
4225,externo,4157.0,,0.7387660892831115,,,,,
4225,externo,4177.0,,0.7191147224109292,,,,,
4225,externo,4222.0,,0.7188773220069221,,,,,
4234,externo,4235.0,,0.7447033939877084,,,,,
4235,externo,4234.0,,0.7447033939877084,,,,,
4244,externo,4245.0,,0.9676833729592766,,,,,
4244,externo,4246.0,,0.9673589356386236,,,,,
4245,externo,4244.0,,0.9676833729592766,,,,,
4245,externo,4246.0,,0.9602466283632908,,,,,
4246,externo,4244.0,,0.9673589356386236,,,,,
4246,externo,4245.0,,0.9602466283632908,,,,,
4247,externo,4248.0,,0.7188136207661457,,,,,
4248,externo,4247.0,,0.7188136207661457,,,,,
4253,externo,4173.0,,0.8782993066057339,,,,,
4253,externo,4170.0,,0.8777758207284825,,,,,
4253,externo,4254.0,,0.78940227964028,,,,,
4254,externo,4253.0,,0.78940227964028,,,,,
4254,externo,4173.0,,0.7876531806429364,,,,,
4254,externo,4170.0,,0.7871837218683051,,,,,
4257,externo,4258.0,,0.8861703538307218,,,,,
4258,externo,4257.0,,0.8861703538307218,,,,,
4262,externo,4180.0,,0.9206221383233212,,,,,
4266,externo,4183.0,,0.8344281956501337,,,,,
4339,externo,4340.0,,0.9035338346974288,,,,,
4339,externo,4353.0,,0.7291128321088868,,,,,
4340,externo,4339.0,,0.9035338346974288,,,,,
4340,externo,4355.0,,0.7286421111068127,,,,,
4353,externo,4355.0,,0.8886788731060634,,,,,
4353,externo,4339.0,,0.7291128321088868,,,,,
4355,externo,4353.0,,0.8886788731060634,,,,,
4355,externo,4340.0,,0.7286421111068127,,,,,
4362,externo,4293.0,,0.8601391063879565,,,,,
4379,externo,4290.0,,0.7386104848669883,,,,,
4380,externo,4290.0,,0.7382726736061271,,,,,
4381,externo,4290.0,,0.7778007754438847,,,,,
4388,externo,4303.0,,0.8274372618327006,,,,,
4388,externo,4389.0,,0.7585642669968311,,,,,
4388,externo,4391.0,,0.7422402682163255,,,,,
4389,externo,4390.0,,0.8540921259378276,,,,,
4389,externo,4303.0,,0.8263022762083303,,,,,
4389,externo,4391.0,,0.7922192625778329,,,,,
4390,externo,4389.0,,0.8540921259378276,,,,,
4390,externo,4303.0,,0.7445428662986521,,,,,
4391,externo,4303.0,,0.8085205826379817,,,,,
4391,externo,4389.0,,0.7922192625778329,,,,,
4391,externo,4388.0,,0.7422402682163255,,,,,
4421,externo,4425.0,,0.794259174068465,,,,,
4421,externo,4424.0,,0.7793205108080319,,,,,
4421,externo,4422.0,,0.7428100105583741,,,,,
4422,externo,4425.0,,0.8739963540380217,,,,,
4422,externo,4424.0,,0.8575579701324996,,,,,
4422,externo,4423.0,,0.8067536149758763,,,,,
4423,externo,4425.0,,0.8626316969339397,,,,,
4423,externo,4424.0,,0.8464070628862612,,,,,
4423,externo,4422.0,,0.8067536149758763,,,,,
4424,externo,4425.0,,0.9169549082426404,,,,,
4424,externo,4422.0,,0.8575579701324996,,,,,
4424,externo,4423.0,,0.8464070628862612,,,,,
4425,externo,4424.0,,0.9169549082426404,,,,,
4425,externo,4422.0,,0.8739963540380217,,,,,
4425,externo,4423.0,,0.8626316969339397,,,,,
4442,externo,4443.0,,0.8003491765432353,,,,,
4442,externo,4309.0,,0.7829488839367204,,,,,
4443,externo,4442.0,,0.8003491765432353,,,,,
4443,externo,4309.0,,0.7179756339010555,,,,,
4449,externo,4452.0,,0.9115736389350376,,,,,
4452,externo,4449.0,,0.9115736389350376,,,,,
4501,externo,4505.0,,0.844688606384873,,,,,
4501,externo,4502.0,,0.7400291766983644,,,,,
4502,externo,4505.0,,0.8002079221155417,,,,,
4502,externo,4501.0,,0.7400291766983644,,,,,
4505,externo,4501.0,,0.844688606384873,,,,,
4505,externo,4502.0,,0.8002079221155417,,,,,
4544,externo,4547.0,,0.8627309405630683,,,,,
4547,externo,4544.0,,0.8627309405630683,,,,,
4558,externo,4559.0,,0.9277486747479023,,,,,
4558,externo,4560.0,,0.9044608846853168,,,,,
4558,externo,4555.0,,0.8900126102804378,,,,,
4559,externo,4558.0,,0.9277486747479023,,,,,
4559,externo,4560.0,,0.906090997304046,,,,,
4559,externo,4555.0,,0.891616682730017,,,,,
4560,externo,4559.0,,0.906090997304046,,,,,
4560,externo,4558.0,,0.9044608846853168,,,,,
4560,externo,4555.0,,0.86923585623155,,,,,
4561,externo,4563.0,,0.7436222626262458,,,,,
4563,externo,4561.0,,0.7436222626262458,,,,,
4568,externo,4567.0,,0.8327212084574447,,,,,
4579,externo,4584.0,,0.7489221379474882,,,,,
4584,externo,4579.0,,0.7489221379474882,,,,,
4710,externo,5031.0,,0.7648839941299505,,,,,
4784,externo,4862.0,,0.9546368977155402,,,,,
4786,externo,4864.0,,0.9492646379411656,,,,,
4786,externo,4842.0,,0.8048910733050044,,,,,
4787,externo,4866.0,,0.7505101482994249,,,,,
4792,externo,4794.0,,0.7650242273334333,,,,,
4794,externo,4792.0,,0.7650242273334333,,,,,
4801,interno,,INDIEX (LIFE PRO),,62.77,0.0,5.0,1.0,5-7
4813,externo,4867.0,,0.7195486813537877,,,,,
4815,externo,4817.0,,0.9159146487075333,,,,,
4815,externo,4820.0,,0.7541450886674488,,,,,
4815,externo,4822.0,,0.7473158785263007,,,,,
4817,externo,4815.0,,0.9159146487075333,,,,,
4817,externo,4820.0,,0.8233792195939207,,,,,
4817,externo,4822.0,,0.8159230552550438,,,,,
4819,externo,4817.0,,0.7041016266714843,,,,,
4820,externo,4817.0,,0.8233792195939207,,,,,
4820,externo,4822.0,,0.76609807882432,,,,,
4820,externo,4815.0,,0.7541450886674488,,,,,
4822,externo,4817.0,,0.8159230552550438,,,,,
4822,externo,4820.0,,0.76609807882432,,,,,
4822,externo,4815.0,,0.7473158785263007,,,,,
4823,externo,4817.0,,0.7749985763952911,,,,,
4823,externo,4820.0,,0.7276726851190976,,,,,
4823,externo,4822.0,,0.7210831975585108,,,,,
4825,externo,4653.0,,0.8839306010176314,,,,,
4825,externo,4826.0,,0.7987546306954618,,,,,
4826,externo,4653.0,,0.9036395275555458,,,,,
4826,externo,4825.0,,0.7987546306954618,,,,,
4826,externo,4817.0,,0.7013307243614827,,,,,
4831,externo,4836.0,,0.7368473470847794,,,,,
4831,externo,4838.0,,0.7303550705567154,,,,,
4831,externo,4834.0,,0.7214126127618109,,,,,
4832,externo,4877.0,,0.9227574845353684,,,,,
4832,externo,4836.0,,0.7401194152305722,,,,,
4832,externo,4838.0,,0.7335983088895146,,,,,
4834,externo,4836.0,,0.7629874235023235,,,,,
4834,externo,4838.0,,0.7562648297922286,,,,,
4834,externo,4832.0,,0.7246161409274888,,,,,
4836,externo,4838.0,,0.7724452326839395,,,,,
4836,externo,4834.0,,0.7629874235023235,,,,,
4836,externo,4832.0,,0.7401194152305722,,,,,
4837,externo,4836.0,,0.7194244452813986,,,,,
4837,externo,4838.0,,0.7130856799207104,,,,,
4837,externo,4834.0,,0.7043546683156552,,,,,
4838,externo,4860.0,,0.9155460183389948,,,,,
4838,externo,4836.0,,0.7724452326839395,,,,,
4838,externo,4834.0,,0.7562648297922286,,,,,
4841,externo,4863.0,,0.8679953431989852,,,,,
4842,externo,4864.0,,0.8222170707020431,,,,,
4842,externo,4786.0,,0.8048910733050044,,,,,
4842,externo,4836.0,,0.7057585083168255,,,,,
4843,externo,4844.0,,0.8741244880032674,,,,,
4844,externo,4843.0,,0.8741244880032674,,,,,
4849,externo,4853.0,,0.7511050809825388,,,,,
4849,externo,4851.0,,0.7503509389813828,,,,,
4851,externo,4849.0,,0.7503509389813828,,,,,
4851,externo,4853.0,,0.7352454309629654,,,,,
4853,externo,4849.0,,0.7511050809825388,,,,,
4853,externo,4851.0,,0.7352454309629654,,,,,
4858,externo,4836.0,,0.7203438180463042,,,,,
4860,externo,4838.0,,0.9155460183389948,,,,,
4860,externo,4638.0,,0.7841213382055152,,,,,
4862,externo,4784.0,,0.9546368977155402,,,,,
4863,externo,4841.0,,0.8679953431989852,,,,,
4864,externo,4786.0,,0.9492646379411656,,,,,
4864,externo,4842.0,,0.8222170707020431,,,,,
4866,externo,4787.0,,0.7505101482994249,,,,,
4867,externo,4813.0,,0.7195486813537877,,,,,
4871,externo,4872.0,,0.9248306283487024,,,,,
4872,externo,4871.0,,0.9248306283487024,,,,,
4874,externo,4875.0,,0.7119508580299267,,,,,
4875,externo,4874.0,,0.7119508580299267,,,,,
4877,externo,4832.0,,0.9227574845353684,,,,,
4877,externo,4638.0,,0.7454353329156577,,,,,
4882,externo,4639.0,,0.7053632640483777,,,,,
4913,externo,2501.0,,0.759834031634928,,,,,
4913,externo,4914.0,,0.7588789595924058,,,,,
4914,externo,4913.0,,0.7588789595924058,,,,,
4998,interno,,"Peroxfarma, SA",,69.32408788420894,0.0,4.0,1.0,2-4
5031,externo,4710.0,,0.7648839941299505,,,,,
5036,externo,4689.0,,0.8276637773040052,,,,,
5036,externo,4690.0,,0.7821112172681324,,,,,
5059,interno,,"NUEVA DIETETICA, SL",,29.779174577754755,0.0,4.0,1.0,2-4
5091,externo,5093.0,,0.7297401673852026,,,,,
5093,externo,5091.0,,0.7297401673852026,,,,,
5197,externo,5205.0,,0.7866354417492967,,,,,
5205,externo,5197.0,,0.7866354417492967,,,,,
5207,externo,5182.0,,0.7160410505486269,,,,,
5246,externo,5215.0,,0.9378953895335396,,,,,
5251,interno,,"KEEP GOING, SL",,74.52000000000001,0.0,7.0,1.0,5-7
5311,externo,5314.0,,0.868398219659401,,,,,
5314,externo,5311.0,,0.868398219659401,,,,,
5324,externo,5328.0,,0.8506669771398431,,,,,
5324,externo,5331.0,,0.8231269713623796,,,,,
5328,externo,5331.0,,0.8739142087795191,,,,,
5328,externo,5324.0,,0.8506669771398431,,,,,
5331,externo,5328.0,,0.8739142087795191,,,,,
5331,externo,5324.0,,0.8231269713623796,,,,,
5429,interno,,"NANONEN, SL",,99.61,0.0,7.0,1.0,5-7
5516,externo,5517.0,,0.8579360341076466,,,,,
5517,externo,5516.0,,0.8579360341076466,,,,,
5537,interno,,"NANONEN, SL",,80.25,0.0,7.0,1.0,5-7
5543,externo,5545.0,,0.7355811895433463,,,,,
5545,externo,5543.0,,0.7355811895433463,,,,,
5551,externo,5552.0,,0.9105438409578064,,,,,
5552,externo,5551.0,,0.9105438409578064,,,,,
5682,externo,5683.0,,0.900985517780408,,,,,
5683,externo,5682.0,,0.900985517780408,,,,,
5690,interno,,"NANONEN, SL",,33.015,0.0,7.0,1.0,5-7
5704,externo,5705.0,,0.8740428732828116,,,,,
5705,externo,5704.0,,0.8740428732828116,,,,,
5718,externo,5719.0,,0.9003469109816483,,,,,
5719,externo,5718.0,,0.9003469109816483,,,,,
5721,externo,5722.0,,0.9192405553220758,,,,,
5722,externo,5721.0,,0.9192405553220758,,,,,
5725,externo,5728.0,,0.9420839719352344,,,,,
5725,externo,5726.0,,0.8178414168793218,,,,,
5725,externo,5727.0,,0.7516907584729691,,,,,
5726,externo,5725.0,,0.8178414168793218,,,,,
5726,externo,5728.0,,0.8070897125476071,,,,,
5727,externo,5725.0,,0.7516907584729691,,,,,
5727,externo,5728.0,,0.7418086999012447,,,,,
5728,externo,5725.0,,0.9420839719352344,,,,,
5728,externo,5726.0,,0.8070897125476071,,,,,
5728,externo,5727.0,,0.7418086999012447,,,,,
5762,externo,5766.0,,0.8490405193308452,,,,,
5766,externo,5762.0,,0.8490405193308452,,,,,
5807,externo,5808.0,,0.8102723212101116,,,,,
5808,externo,5807.0,,0.8102723212101116,,,,,
5819,externo,5820.0,,0.9134062629304408,,,,,
5819,externo,5823.0,,0.8066237492647913,,,,,
5820,externo,5819.0,,0.9134062629304408,,,,,
5820,externo,5823.0,,0.848492563509468,,,,,
5823,externo,5820.0,,0.848492563509468,,,,,
5823,externo,5819.0,,0.8066237492647913,,,,,
5884,externo,5885.0,,0.8948963258124052,,,,,
5884,externo,5887.0,,0.8681729971746246,,,,,
5884,externo,5893.0,,0.7929953228293605,,,,,
5885,externo,5884.0,,0.8948963258124052,,,,,
5885,externo,5887.0,,0.8913485501010845,,,,,
5885,externo,5893.0,,0.8141640359020736,,,,,
5887,externo,5885.0,,0.8913485501010845,,,,,
5887,externo,5884.0,,0.8681729971746246,,,,,
5887,externo,5893.0,,0.7898515290016552,,,,,
5893,externo,5885.0,,0.8141640359020736,,,,,
5893,externo,5884.0,,0.7929953228293605,,,,,
5893,externo,5887.0,,0.7898515290016552,,,,,
5897,externo,5901.0,,0.8635067928491955,,,,,
5897,externo,5900.0,,0.8021861622078349,,,,,
5897,externo,5898.0,,0.7945559509586886,,,,,
5898,externo,5901.0,,0.8321954637201382,,,,,
5898,externo,5897.0,,0.7945559509586886,,,,,
5898,externo,5900.0,,0.7730983598238051,,,,,
5900,externo,5901.0,,0.8401871314952071,,,,,
5900,externo,5897.0,,0.8021861622078349,,,,,
5900,externo,5898.0,,0.7730983598238051,,,,,
5901,externo,5897.0,,0.8635067928491955,,,,,
5901,externo,5900.0,,0.8401871314952071,,,,,
5901,externo,5898.0,,0.8321954637201382,,,,,
5972,externo,5974.0,,0.8126913147568439,,,,,
5974,externo,5972.0,,0.8126913147568439,,,,,
5989,externo,5990.0,,0.8577090371180609,,,,,
5989,externo,5991.0,,0.8240891251678684,,,,,
5990,externo,5991.0,,0.8705735444791193,,,,,
5990,externo,5989.0,,0.8577090371180609,,,,,
5991,externo,5990.0,,0.8705735444791193,,,,,
5991,externo,5989.0,,0.8240891251678684,,,,,
6004,externo,5995.0,,0.7983929604463277,,,,,
6004,externo,5997.0,,0.7946921896249746,,,,,
6004,externo,6001.0,,0.7827186490368506,,,,,
6012,externo,6013.0,,0.8403284838941125,,,,,
6013,externo,6012.0,,0.8403284838941125,,,,,
6021,externo,6022.0,,0.9060502162380852,,,,,
6022,externo,6021.0,,0.9060502162380852,,,,,
6024,externo,6026.0,,0.8718130081280351,,,,,
6026,externo,6024.0,,0.8718130081280351,,,,,
6057,externo,6059.0,,0.7686151784034951,,,,,
6058,externo,6059.0,,0.9021047443821144,,,,,
6058,externo,6060.0,,0.8086574263530143,,,,,
6059,externo,6058.0,,0.9021047443821144,,,,,
6059,externo,6060.0,,0.8964118982734033,,,,,
6059,externo,6057.0,,0.7686151784034951,,,,,
6060,externo,6059.0,,0.8964118982734033,,,,,
6060,externo,6058.0,,0.8086574263530143,,,,,
6062,externo,6068.0,,0.8658953901177346,,,,,
6062,externo,6065.0,,0.8474312537198806,,,,,
6062,externo,6067.0,,0.7670502373903796,,,,,
6065,externo,6062.0,,0.8474312537198806,,,,,
6065,externo,6068.0,,0.7996761062323027,,,,,
6065,externo,6067.0,,0.7083901290172014,,,,,
6067,externo,6062.0,,0.7670502373903796,,,,,
6067,externo,6068.0,,0.7238247874719752,,,,,
6067,externo,6065.0,,0.7083901290172014,,,,,
6068,externo,6062.0,,0.8658953901177346,,,,,
6068,externo,6065.0,,0.7996761062323027,,,,,
6068,externo,6067.0,,0.7238247874719752,,,,,
6070,externo,6071.0,,0.738043829893908,,,,,
6070,externo,6044.0,,0.7341683148041831,,,,,
6071,externo,6044.0,,0.7453377577865234,,,,,
6071,externo,6070.0,,0.738043829893908,,,,,
6071,externo,6074.0,,0.7065076885454973,,,,,
6074,externo,6071.0,,0.7065076885454973,,,,,
6074,externo,6044.0,,0.7027977717396643,,,,,
6078,externo,6039.0,,0.947301532827493,,,,,
6078,externo,6079.0,,0.8689393817941071,,,,,
6079,externo,6039.0,,0.8798360224489015,,,,,
6079,externo,6078.0,,0.8689393817941071,,,,,
6082,externo,6084.0,,0.8359591266084712,,,,,
6083,externo,6084.0,,0.7184533186441013,,,,,
6084,externo,6082.0,,0.8359591266084712,,,,,
6084,externo,6083.0,,0.7184533186441013,,,,,
6101,externo,6103.0,,0.7515201088547683,,,,,
6103,externo,6101.0,,0.7515201088547683,,,,,
6137,externo,6138.0,,0.814492410408315,,,,,
6138,externo,6137.0,,0.814492410408315,,,,,
6174,externo,6182.0,,0.7472391136219543,,,,,
6175,externo,6202.0,,0.8779634090229553,,,,,
6175,externo,6201.0,,0.8745801107801794,,,,,
6175,externo,6199.0,,0.8463670523297397,,,,,
6182,externo,6174.0,,0.7472391136219543,,,,,
6182,externo,6184.0,,0.7436506381894641,,,,,
6182,externo,6189.0,,0.7076473571609464,,,,,
6184,externo,6182.0,,0.7436506381894641,,,,,
6189,externo,6182.0,,0.7076473571609464,,,,,
6199,externo,6202.0,,0.8560172086280096,,,,,
6199,externo,6175.0,,0.8463670523297397,,,,,
6199,externo,6201.0,,0.8181013824743821,,,,,
6200,externo,6202.0,,0.8120554773499586,,,,,
6200,externo,6175.0,,0.8029009157356506,,,,,
6200,externo,6199.0,,0.7828310310309687,,,,,
6201,externo,6175.0,,0.8745801107801794,,,,,
6201,externo,6202.0,,0.8486425324644726,,,,,
6201,externo,6199.0,,0.8181013824743821,,,,,
6202,externo,6175.0,,0.8779634090229553,,,,,
6202,externo,6199.0,,0.8560172086280096,,,,,
6202,externo,6201.0,,0.8486425324644726,,,,,
6203,externo,6202.0,,0.846616237702694,,,,,
6203,externo,6175.0,,0.8370720615621481,,,,,
6203,externo,6199.0,,0.8161480104920734,,,,,
6210,externo,6212.0,,0.7988918735462351,,,,,
6210,externo,6217.0,,0.7820888163996391,,,,,
6210,externo,6218.0,,0.7820888163996391,,,,,
6212,externo,6210.0,,0.7988918735462351,,,,,
6212,externo,6217.0,,0.7807147230849276,,,,,
6212,externo,6218.0,,0.7807147230849276,,,,,
6215,externo,6210.0,,0.7465535362426418,,,,,
6215,externo,6212.0,,0.7452418767460289,,,,,
6215,externo,6216.0,,0.734469528999509,,,,,
6216,externo,6215.0,,0.734469528999509,,,,,
6217,externo,6210.0,,0.7820888163996391,,,,,
6217,externo,6212.0,,0.7807147230849276,,,,,
6217,externo,6218.0,,0.7642939851333033,,,,,
6218,externo,6210.0,,0.7820888163996391,,,,,
6218,externo,6212.0,,0.7807147230849276,,,,,
6218,externo,6217.0,,0.7642939851333033,,,,,
6221,externo,6222.0,,0.8421647402911927,,,,,
6221,externo,6223.0,,0.8297565262036961,,,,,
6222,externo,6223.0,,0.8632492298484425,,,,,
6222,externo,6221.0,,0.8421647402911927,,,,,
6223,externo,6222.0,,0.8632492298484425,,,,,
6223,externo,6221.0,,0.8297565262036961,,,,,
6227,externo,6231.0,,0.8112339391301369,,,,,
6227,externo,6228.0,,0.7900465011403115,,,,,
6227,externo,6232.0,,0.7555165080225682,,,,,
6228,externo,6231.0,,0.8258206137226163,,,,,
6228,externo,6227.0,,0.7900465011403115,,,,,
6228,externo,6232.0,,0.7691013359250948,,,,,
6231,externo,6232.0,,0.9111291222874098,,,,,
6231,externo,6228.0,,0.8258206137226163,,,,,
6231,externo,6227.0,,0.8112339391301369,,,,,
6232,externo,6231.0,,0.9111291222874098,,,,,
6232,externo,6228.0,,0.7691013359250948,,,,,
6232,externo,6227.0,,0.7555165080225682,,,,,
6233,externo,6234.0,,0.834007863354147,,,,,
6234,externo,6233.0,,0.834007863354147,,,,,
6243,externo,6244.0,,0.921784069706445,,,,,
6243,externo,6250.0,,0.8816322545729998,,,,,
6243,externo,6245.0,,0.7645053131244067,,,,,
6244,externo,6243.0,,0.921784069706445,,,,,
6244,externo,6250.0,,0.8014472001814603,,,,,
6244,externo,6245.0,,0.7509565774217879,,,,,
6245,externo,6250.0,,0.8712757615988322,,,,,
6245,externo,6248.0,,0.8150669073446628,,,,,
6245,externo,6243.0,,0.7645053131244067,,,,,
6246,externo,6250.0,,0.7128373800705172,,,,,
6248,externo,6250.0,,0.8698679930265019,,,,,
6248,externo,6245.0,,0.8150669073446628,,,,,
6248,externo,6243.0,,0.7632700594875774,,,,,
6250,externo,6243.0,,0.8816322545729998,,,,,
6250,externo,6245.0,,0.8712757615988322,,,,,
6250,externo,6248.0,,0.8698679930265019,,,,,
6257,externo,6259.0,,0.9215218378530632,,,,,
6257,externo,6260.0,,0.8328035950934581,,,,,
6259,externo,6257.0,,0.9215218378530632,,,,,
6259,externo,6260.0,,0.8535220911263555,,,,,
6260,externo,6259.0,,0.8535220911263555,,,,,
6260,externo,6257.0,,0.8328035950934581,,,,,
6274,externo,6277.0,,0.8681265719887948,,,,,
6274,externo,6275.0,,0.8565844510288804,,,,,
6274,externo,6276.0,,0.8141854489816864,,,,,
6275,externo,6274.0,,0.8565844510288804,,,,,
6275,externo,6277.0,,0.837102215774102,,,,,
6275,externo,6276.0,,0.825106742110443,,,,,
6276,externo,6275.0,,0.825106742110443,,,,,
6276,externo,6274.0,,0.8141854489816864,,,,,
6276,externo,6277.0,,0.7956675405150713,,,,,
6277,externo,6274.0,,0.8681265719887948,,,,,
6277,externo,6275.0,,0.837102215774102,,,,,
6277,externo,6276.0,,0.7956675405150713,,,,,
6282,externo,6283.0,,0.8786870762516298,,,,,
6282,externo,6284.0,,0.8535727300729883,,,,,
6282,externo,6286.0,,0.7461366257689519,,,,,
6283,externo,6282.0,,0.8786870762516298,,,,,
6283,externo,6284.0,,0.8776024354435643,,,,,
6283,externo,6286.0,,0.7671417992611869,,,,,
6284,externo,6283.0,,0.8776024354435643,,,,,
6284,externo,6282.0,,0.8535727300729883,,,,,
6284,externo,6286.0,,0.7452156036501862,,,,,
6285,externo,6283.0,,0.7600143538415585,,,,,
6285,externo,6282.0,,0.7392043375259236,,,,,
6285,externo,6284.0,,0.7382918725407781,,,,,
6286,externo,6283.0,,0.7671417992611869,,,,,
6286,externo,6282.0,,0.7461366257689519,,,,,
6286,externo,6284.0,,0.7452156036501862,,,,,
6295,externo,6297.0,,0.9064760420198704,,,,,
6295,externo,6301.0,,0.8864439445568071,,,,,
6295,externo,6303.0,,0.8465876327109998,,,,,
6297,externo,6295.0,,0.9064760420198704,,,,,
6297,externo,6301.0,,0.905608169175089,,,,,
6297,externo,6303.0,,0.8648901950466756,,,,,
6298,externo,6297.0,,0.8072262262973752,,,,,
6298,externo,6295.0,,0.7901439326022746,,,,,
6298,externo,6301.0,,0.7893874377466066,,,,,
6300,externo,6297.0,,0.8467689142250359,,,,,
6300,externo,6295.0,,0.8288498293223796,,,,,
6300,externo,6301.0,,0.8280562768996726,,,,,
6301,externo,6297.0,,0.905608169175089,,,,,
6301,externo,6295.0,,0.8864439445568071,,,,,
6301,externo,6303.0,,0.8457770978671658,,,,,
6303,externo,6297.0,,0.8648901950466756,,,,,
6303,externo,6295.0,,0.8465876327109998,,,,,
6303,externo,6301.0,,0.8457770978671658,,,,,
6330,externo,6332.0,,0.8336309195566735,,,,,
6332,externo,6330.0,,0.8336309195566735,,,,,
6384,externo,6388.0,,0.7821464550643178,,,,,
6388,externo,6384.0,,0.7821464550643178,,,,,
6400,externo,6401.0,,0.7192322736955612,,,,,
6401,externo,6400.0,,0.7192322736955612,,,,,
6448,externo,6453.0,,0.7126240332090162,,,,,
6453,externo,6448.0,,0.7126240332090162,,,,,
6488,externo,6489.0,,0.8978019741732476,,,,,
6488,externo,6491.0,,0.8880482260234999,,,,,
6488,externo,6490.0,,0.8876091573850122,,,,,
6489,externo,6491.0,,0.9521819926000809,,,,,
6489,externo,6490.0,,0.9517112149566688,,,,,
6489,externo,6488.0,,0.8978019741732476,,,,,
6490,externo,6489.0,,0.9517112149566688,,,,,
6490,externo,6491.0,,0.9413717951636508,,,,,
6490,externo,6488.0,,0.8876091573850122,,,,,
6491,externo,6489.0,,0.9521819926000809,,,,,
6491,externo,6490.0,,0.9413717951636508,,,,,
6491,externo,6488.0,,0.8880482260234999,,,,,
6492,externo,6489.0,,0.7965914629654306,,,,,
6492,externo,6491.0,,0.787937268909822,,,,,
6492,externo,6490.0,,0.787547697112102,,,,,
6548,externo,6549.0,,0.8198393392710959,,,,,
6549,externo,6548.0,,0.8198393392710959,,,,,
6550,externo,6552.0,,0.8253613191287084,,,,,
6550,externo,6551.0,,0.782451572307667,,,,,
6550,externo,6554.0,,0.7751480065321281,,,,,
6551,externo,6552.0,,0.8168640654925221,,,,,
6551,externo,6554.0,,0.8077622454006026,,,,,
6551,externo,6550.0,,0.782451572307667,,,,,
6552,externo,6550.0,,0.8253613191287084,,,,,
6552,externo,6551.0,,0.8168640654925221,,,,,
6552,externo,6554.0,,0.8092392863456117,,,,,
6554,externo,6552.0,,0.8092392863456117,,,,,
6554,externo,6551.0,,0.8077622454006026,,,,,
6554,externo,6550.0,,0.7751480065321281,,,,,
6555,externo,6552.0,,0.7253574064309879,,,,,
6563,externo,6564.0,,0.8830029579851602,,,,,
6564,externo,6563.0,,0.8830029579851602,,,,,
6571,externo,6572.0,,0.7699523317074386,,,,,
6572,externo,6571.0,,0.7699523317074386,,,,,
6584,externo,6588.0,,0.7824472588683559,,,,,
6588,externo,6584.0,,0.7824472588683559,,,,,
6594,externo,6595.0,,0.7526179378819432,,,,,
6595,externo,6594.0,,0.7526179378819432,,,,,
6620,externo,6621.0,,0.957355577494719,,,,,
6621,externo,6620.0,,0.957355577494719,,,,,
6625,externo,6626.0,,0.9638202709333504,,,,,
6626,externo,6625.0,,0.9638202709333504,,,,,
6627,externo,6628.0,,0.9658259142230362,,,,,
6628,externo,6627.0,,0.9658259142230362,,,,,
6630,externo,6631.0,,0.7724741347386057,,,,,
6631,externo,6630.0,,0.7724741347386057,,,,,
6683,externo,6684.0,,0.7220883857493685,,,,,
6683,externo,6685.0,,0.712090642682342,,,,,
6684,externo,6683.0,,0.7220883857493685,,,,,
6685,externo,6683.0,,0.712090642682342,,,,,
6709,externo,6714.0,,0.949529074626354,,,,,
6709,externo,6711.0,,0.940592364953178,,,,,
6709,externo,6722.0,,0.929490926018976,,,,,
6711,externo,6709.0,,0.940592364953178,,,,,
6711,externo,6722.0,,0.9078822349827916,,,,,
6711,externo,6714.0,,0.8931197978946048,,,,,
6714,externo,6709.0,,0.949529074626354,,,,,
6714,externo,6711.0,,0.8931197978946048,,,,,
6714,externo,6722.0,,0.8825786588563912,,,,,
6717,externo,6709.0,,0.772850073484514,,,,,
6717,externo,6711.0,,0.7548829497743916,,,,,
6717,externo,6722.0,,0.7459733654723675,,,,,
6722,externo,6709.0,,0.929490926018976,,,,,
6722,externo,6711.0,,0.9078822349827916,,,,,
6722,externo,6714.0,,0.8825786588563912,,,,,
6724,externo,6709.0,,0.8356048294678252,,,,,
6724,externo,6711.0,,0.8161787908881383,,,,,
6724,externo,6722.0,,0.8065457560645073,,,,,
6754,interno,,NASKORSPORTS,,79.77,0.0,2.0,1.0,2-4
6770,externo,6776.0,,0.7251811728117528,,,,,
6770,externo,6772.0,,0.7124554449065463,,,,,
6772,externo,6776.0,,0.8071169649553336,,,,,
6772,externo,6777.0,,0.7460932371252444,,,,,
6772,externo,6774.0,,0.7389504526073909,,,,,
6773,externo,6776.0,,0.7357469223512123,,,,,
6773,externo,6772.0,,0.7228357830497995,,,,,
6774,externo,6776.0,,0.7521494287153554,,,,,
6774,externo,6772.0,,0.7389504526073909,,,,,
6776,externo,6772.0,,0.8071169649553336,,,,,
6776,externo,6777.0,,0.7594197961338797,,,,,
6776,externo,6774.0,,0.7521494287153554,,,,,
6777,externo,6776.0,,0.7594197961338797,,,,,
6777,externo,6772.0,,0.7460932371252444,,,,,
