product_id,year,tipo_outlier,decision_aplicada,origen,decision_final
2830,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2830,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2830,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2831,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2831,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2831,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2832,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2832,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2832,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2833,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2833,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2833,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2836,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2836,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2836,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2837,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2837,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2837,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2839,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2839,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2839,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2840,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2840,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2840,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2841,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2841,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2841,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2843,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2843,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2843,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2844,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2844,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2844,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2845,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2845,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2845,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2846,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2846,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2846,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2848,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2848,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2848,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2849,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2849,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2849,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2850,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2850,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2850,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2851,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2851,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2851,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2855,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2855,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2855,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2856,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2856,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2856,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2857,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2857,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2857,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2858,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2858,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2858,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2860,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2860,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2860,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2861,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2861,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2861,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2862,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2862,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2862,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2867,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2867,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2867,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2871,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2871,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2871,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2873,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2873,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2873,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2878,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2878,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2878,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2883,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2883,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2883,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2888,2022,pico_aislado,suavizado_a015,dbscan,suavizado_a015
2888,2023,pico_aislado,suavizado_a015,dbscan,suavizado_a015
2888,2024,pico_aislado,suavizado_a015,dbscan,suavizado_a015
2892,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2892,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2892,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2899,2022,pico_aislado,suavizado_a015,dbscan,suavizado_a015
2899,2023,pico_aislado,suavizado_a015,dbscan,suavizado_a015
2899,2024,pico_aislado,suavizado_a015,dbscan,suavizado_a015
2902,2022,pico_aislado,suavizado_a015,dbscan,suavizado_a015
2902,2023,pico_aislado,suavizado_a015,dbscan,suavizado_a015
2902,2024,pico_aislado,suavizado_a015,dbscan,suavizado_a015
2910,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2910,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2910,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2911,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2911,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2911,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2915,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2915,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2915,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2916,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2916,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2916,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2922,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2922,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2922,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2923,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2923,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2923,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2924,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2924,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2924,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2925,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2925,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2925,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2927,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2927,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2927,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2931,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2931,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2931,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2934,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2934,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2934,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2942,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2942,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2942,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2944,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2944,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2944,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2949,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2949,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2949,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2953,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2953,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2953,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2960,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2960,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2960,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2963,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2963,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2963,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2967,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2967,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2967,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2975,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2975,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2975,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2977,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2977,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2977,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2984,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2984,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2984,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2992,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2992,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2992,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2993,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2993,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2993,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2994,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2994,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2994,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2995,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2995,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2995,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2997,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2997,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2997,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2999,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2999,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
2999,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3012,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3012,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3012,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3013,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3013,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3013,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3014,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3014,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3014,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3015,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3015,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3015,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3017,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3017,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3017,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3023,2022,pico_aislado,suavizado_a015,dbscan,suavizado_a015
3023,2023,pico_aislado,suavizado_a015,dbscan,suavizado_a015
3023,2024,pico_aislado,suavizado_a015,dbscan,suavizado_a015
3025,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3025,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3025,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3027,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3027,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3027,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3029,2022,pico_aislado,suavizado_a015,dbscan,suavizado_a015
3029,2023,pico_aislado,suavizado_a015,dbscan,suavizado_a015
3029,2024,pico_aislado,suavizado_a015,dbscan,suavizado_a015
3030,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3030,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3030,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3031,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3031,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3031,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3032,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3032,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3032,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3034,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3034,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3034,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3035,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3035,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3035,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3037,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3037,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3037,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3039,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3039,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3039,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3040,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3040,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3040,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3043,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3043,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3043,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3044,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3044,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3044,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3046,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3046,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3046,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3048,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3048,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3048,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3049,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3049,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3049,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3050,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3050,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3050,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3051,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3051,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3051,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3053,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3053,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3053,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3054,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3054,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3054,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3055,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3055,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3055,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3059,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3059,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3059,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3062,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3062,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3062,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3063,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3063,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3063,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3068,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3068,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3068,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3075,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3075,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3075,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3077,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3077,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3077,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3078,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3078,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3078,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3079,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3079,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3079,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3081,2022,top_venta,sin_cambio,val_comp,sin_cambio
3081,2023,top_venta,sin_cambio,val_comp,sin_cambio
3081,2024,top_venta,sin_cambio,val_comp,sin_cambio
3085,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3085,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3085,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3086,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3086,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3086,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3087,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3087,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3087,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3091,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3091,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3091,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3092,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3092,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3092,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3096,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3096,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3096,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3097,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3097,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3097,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3103,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3103,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3103,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3105,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3105,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3105,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3106,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3106,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3106,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3108,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3108,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3108,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3111,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3111,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3111,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3114,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3114,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3114,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3116,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3116,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3116,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3117,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3117,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3117,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3125,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3125,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3125,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3133,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3133,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3133,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3135,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3135,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3135,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3137,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3137,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3137,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3139,2022,top_venta,sin_cambio,val_comp,sin_cambio
3139,2023,top_venta,sin_cambio,val_comp,sin_cambio
3139,2024,top_venta,sin_cambio,val_comp,sin_cambio
3140,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3140,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3140,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3143,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3143,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3143,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3150,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3150,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3150,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3151,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3151,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3151,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3153,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3153,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3153,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3160,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3160,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3160,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3161,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3161,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3161,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3162,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3162,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3162,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3164,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3164,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3164,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3165,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3165,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3165,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3166,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3166,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3166,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3167,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3167,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3167,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3169,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3169,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3169,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3171,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3171,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3171,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3172,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3172,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3172,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3175,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3175,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3175,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3176,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3176,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3176,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3177,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3177,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3177,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3178,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3178,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3178,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3179,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3179,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3179,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3183,2022,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3183,2023,pico_aislado,suavizado_a015,val_comp,suavizado_a015
3183,2024,pico_aislado,suavizado_a015,val_comp,suavizado_a015
